QGC WPL 110
0	0	0	16	0.000000	0.000000	0.000000	0.000000	33.810314	-118.393867	0.220000	1
1	0	0	178	1.000000	5.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
2	0	3	16	0.000000	0.000000	0.000000	0.000000	33.809799	-118.394020	-50.000000	1
3	0	3	16	0.000000	0.000000	0.000000	0.000000	33.809933	-118.394020	-50.000000	1
4	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810204	-118.394020	-50.000000	1
5	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810474	-118.394020	-50.000000	1
6	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810745	-118.394012	-50.000000	1
7	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810863	-118.394012	-50.000000	1
8	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810867	-118.394150	-50.000000	1
9	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810745	-118.394150	-50.000000	1
10	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810478	-118.394165	-50.000000	1
11	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810204	-118.394165	-50.000000	1
12	0	3	16	0.000000	0.000000	0.000000	0.000000	33.809937	-118.394165	-50.000000	1
13	0	3	16	0.000000	0.000000	0.000000	0.000000	33.809792	-118.394165	-50.000000	1
14	0	3	16	0.000000	0.000000	0.000000	0.000000	33.809788	-118.394302	-50.000000	1
15	0	3	16	0.000000	0.000000	0.000000	0.000000	33.809937	-118.394302	-50.000000	1
16	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810207	-118.394302	-50.000000	1
17	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810478	-118.394302	-50.000000	1
18	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810749	-118.394295	-50.000000	1
19	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810875	-118.394295	-50.000000	1
20	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810879	-118.394432	-50.000000	1
21	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810749	-118.394432	-50.000000	1
22	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810478	-118.394432	-50.000000	1
23	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810207	-118.394447	-50.000000	1
24	0	3	16	0.000000	0.000000	0.000000	0.000000	33.809937	-118.394447	-50.000000	1
25	0	3	16	0.000000	0.000000	0.000000	0.000000	33.809780	-118.394447	-50.000000	1
26	0	3	16	0.000000	0.000000	0.000000	0.000000	33.809776	-118.394585	-50.000000	1
27	0	3	16	0.000000	0.000000	0.000000	0.000000	33.809940	-118.394585	-50.000000	1
28	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810207	-118.394585	-50.000000	1
29	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810482	-118.394577	-50.000000	1
30	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810749	-118.394577	-50.000000	1
31	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810879	-118.394577	-50.000000	1
32	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810883	-118.394714	-50.000000	1
33	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810753	-118.394714	-50.000000	1
34	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810482	-118.394714	-50.000000	1
35	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810211	-118.394730	-50.000000	1
36	0	3	16	0.000000	0.000000	0.000000	0.000000	33.809940	-118.394730	-50.000000	1
37	0	3	16	0.000000	0.000000	0.000000	0.000000	33.809769	-118.394730	-50.000000	1
38	0	3	16	0.000000	0.000000	0.000000	0.000000	33.809765	-118.394867	-50.000000	1
39	0	3	16	0.000000	0.000000	0.000000	0.000000	33.809940	-118.394867	-50.000000	1
40	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810211	-118.394867	-50.000000	1
41	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810482	-118.394859	-50.000000	1
42	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810753	-118.394859	-50.000000	1
43	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810886	-118.394859	-50.000000	1
44	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810890	-118.394997	-50.000000	1
45	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810753	-118.394997	-50.000000	1
46	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810482	-118.394997	-50.000000	1
47	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810211	-118.395012	-50.000000	1
48	0	3	16	0.000000	0.000000	0.000000	0.000000	33.809944	-118.395012	-50.000000	1
49	0	3	16	0.000000	0.000000	0.000000	0.000000	33.809757	-118.395012	-50.000000	1
50	0	3	16	0.000000	0.000000	0.000000	0.000000	33.809753	-118.395149	-50.000000	1
51	0	3	16	0.000000	0.000000	0.000000	0.000000	33.809944	-118.395149	-50.000000	1
52	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810215	-118.395149	-50.000000	1
53	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810482	-118.395134	-50.000000	1
54	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810757	-118.395134	-50.000000	1
55	0	3	16	0.000000	0.000000	0.000000	0.000000	33.810898	-118.395134	-50.000000	1
56	0	0	20	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
